obj_id,score,class
108,-0.08992914123774948,CaRT
109,-0.15142860410447195,CaRT
110,-0.10217954120572742,CaRT
111,-0.15667443754425286,CaRT
112,-0.15429021670821202,CaRT
113,-0.1428460384192074,CaRT
114,-0.08409533469249869,CaRT
115,-0.09470445239861275,CaRT
116,-0.13960358624990216,CaRT
117,-0.15399562291487473,CaRT
118,-0.08047382099207445,CaRT
119,-0.12027530517286389,CaRT
120,-0.08810982467660516,CaRT
121,-0.10909150429058018,CaRT
122,-0.15583690056736466,CaRT
123,-0.16144705771569212,CaRT
124,-0.11172106174567997,CaRT
125,-0.14022785310874808,CaRT
126,-0.14505551790931664,CaRT
127,-0.139194289716837,CaRT
128,-0.14634703898225487,CaRT
129,-0.12214747389339475,CaRT
130,-0.15099474094198412,CaRT
131,-0.12252870956215045,CaRT
132,-0.14693010801456646,CaRT
133,-0.1347433194022079,CaRT
134,-0.13718097783191108,CaRT
135,-0.10956360999099768,CaRT
136,-0.0796338802546544,CaRT
137,-0.14638194135420113,CaRT
138,-0.14080799330665067,CaRT
139,-0.15366521880116912,CaRT
140,-0.13795659772574226,CaRT
141,-0.12746287359241376,CaRT
142,-0.11468401156275804,CaRT
143,-0.13815653613335666,CaRT
144,-0.13941537875277982,CaRT
145,-0.14990147865461906,CaRT
146,-0.16224382460351588,CaRT
147,-0.1509327104970199,CaRT
148,-0.14563419377176873,CaRT
149,-0.1467497588794302,CaRT
150,-0.04274058511634221,CaRT
151,-0.1473354556953177,CaRT
152,-0.12185925241421375,CaRT
153,-0.13865772467414134,CaRT
154,-0.09965304347966508,CaRT
155,-0.1324826682973182,CaRT
156,-0.10622845422890814,CaRT
157,-0.004961382235431466,CaRT
158,-0.11404646309935379,CaRT
159,-0.14024478674299762,CaRT
160,-0.1434528683030044,CaRT
161,-0.11387304989188196,CaRT
162,-0.13282261095126202,CaRT
163,-0.12724340624792385,CaRT
164,-0.12762482975104034,CaRT
165,-0.1496796198802811,CaRT
166,-0.02712423191803659,CaRT
167,-0.1352305414651656,CaRT
168,-0.10082042196258362,CaRT
169,-0.14953080637836108,CaRT
170,-0.13545855771052306,CaRT
171,-0.1089546801862471,CaRT
172,-0.13530037907281023,CaRT
173,-0.15334949794941966,CaRT
174,-0.10518015374039186,CaRT
175,-0.14745470183305182,CaRT
176,-0.16051597706017595,CaRT
177,-0.14745059203360228,CaRT
178,-0.10506965934629237,CaRT
179,-0.14344809250878254,CaRT
180,-0.06296733896601187,CaRT
181,-0.1462319213304531,CaRT
182,-0.16256529166902395,CaRT
183,-0.15998265226206637,CaRT
184,-0.11411750805689086,CaRT
185,-0.1470366192093338,CaRT
186,-0.12789306602288575,CaRT
187,-0.13394664930861971,CaRT
188,-0.11043017150577583,CaRT
189,-0.14799867453482773,CaRT
190,-0.15239178571122575,CaRT
191,-0.12359814559052712,CaRT
192,-0.1506810283831273,CaRT
193,-0.12305250984736754,CaRT
194,-0.15256005019160207,CaRT
195,-0.14338915627259335,CaRT
196,-0.10462925111763705,CaRT
197,-0.14632428159899968,CaRT
198,-0.15201714665398725,CaRT
199,-0.1318068208633062,CaRT
200,-0.1124290881264412,CaRT
201,-0.14840220889839717,CaRT
202,-0.08889690401501976,CaRT
203,-0.15047931905484296,CaRT
204,-0.15744121634118197,CaRT
205,-0.130157195844889,CaRT
206,-0.16343330917734444,CaRT
207,-0.14381615363830696,CaRT
208,-0.15661103136884624,CaRT
209,-0.10612044708899049,CaRT
210,-0.11164666183159572,CaRT
211,-0.1504343984740954,CaRT
212,-0.1604286503294033,CaRT
213,-0.13282778754843355,CaRT
214,-0.13051509938699524,CaRT
215,-0.15308206684314163,CaRT
216,-0.14371450068919905,CaRT
217,-0.11940893332560826,CaRT
218,-0.15347969725569027,CaRT
219,-0.13763535845697972,CaRT
220,-0.15253472338500518,CaRT
221,-0.15435129605867737,CaRT
222,-0.1542028966279897,CaRT
223,-0.13658459280081103,CaRT
224,-0.15191689419236287,CaRT
225,-0.15168648756120812,CaRT
226,-0.12550222675306671,CaRT
227,-0.12285524175503632,CaRT
228,-0.11128716524843862,CaRT
229,-0.15757504781123893,CaRT
230,-0.15093749138023094,CaRT
231,-0.1527183059465046,CaRT
232,-0.14334201578435762,CaRT
233,-0.13780442943092702,CaRT
234,-0.14484557416382854,CaRT
235,-0.06520999685566087,CaRT
236,-0.14622383521463767,CaRT
237,-0.14956704963877404,CaRT
238,-0.1064233391140037,CaRT
239,-0.1304879345552336,CaRT
240,-0.1544194398567253,CaRT
241,-0.1588339712639419,CaRT
242,-0.16312669561159543,CaRT
243,-0.12113374971589003,CaRT
244,-0.14357299472201385,CaRT
245,-0.1479875508289355,CaRT
246,-0.1579816059373273,CaRT
247,-0.14546761638730354,CaRT
248,-0.14793934782482732,CaRT
249,-0.15342812638080233,CaRT
250,-0.1553037493204969,CaRT
251,-0.14814730566474704,CaRT
252,-0.13894682713298573,CaRT
253,-0.15566118155091735,CaRT
254,-0.15380646342954035,CaRT
255,-0.14107680455800176,CaRT
256,-0.08124045394681223,CaRT
257,-0.16495543742878882,CaRT
258,-0.14745896151840643,CaRT
259,-0.15402212150199013,CaRT
260,-0.15255835794277373,CaRT
261,-0.09346143471679941,CaRT
262,-0.14906416680395068,CaRT
263,-0.09555389097211064,CaRT
264,-0.0993562088228091,CaRT
265,-0.1406738522511815,CaRT
266,-0.10967153062868612,CaRT
267,-0.14824694826871337,CaRT
268,-0.14096855528438584,CaRT
269,-0.08506421256621383,CaRT
270,-0.12181659585245236,CaRT
271,-0.04733132067354151,CaRT
272,-0.1626300079177201,CaRT
273,-0.14392505002426037,CaRT
274,-0.12569207130072202,CaRT
275,-0.10891090381390833,CaRT
276,-0.15105051112302503,CaRT
277,-0.10574021197417555,CaRT
278,-0.14685687048736062,CaRT
279,-0.15444021793950202,CaRT
280,-0.1258350641161457,CaRT
281,-0.10135925383893263,CaRT
282,-0.15619957557445197,CaRT
283,-0.10836436288132473,CaRT
284,-0.14367412549378128,CaRT
285,-0.14739524293385947,CaRT
286,-0.1520635496414185,CaRT
287,-0.1534136764402284,CaRT
288,-0.11473244168045454,CaRT
289,-0.13228073879093755,CaRT
290,-0.1519701006660123,CaRT
291,-0.15944716203072845,CaRT
292,-0.08012797947737427,CaRT
293,-0.13126663208055833,CaRT
294,-0.005581775934998479,CaRT
295,-0.1546911412174239,CaRT
296,-0.1064301612899029,CaRT
297,-0.13030084403581071,CaRT
298,-0.10629268102377248,CaRT
299,-0.1593649095114153,CaRT
300,-0.07857095879385295,CaRT
301,-0.1091037855128219,CaRT
302,-0.15867124975572616,CaRT
303,-0.15220515753603658,CaRT
304,-0.1470045257981034,CaRT
305,-0.10412151884616216,CaRT
306,-0.11300900576029471,CaRT
307,-0.10971583098614202,CaRT
308,-0.13033087493970075,CaRT
309,-0.10232547977592166,CaRT
310,-0.1576644088545559,CaRT
311,-0.15891339230196955,CaRT
312,-0.14934197496348217,CaRT
313,-0.12297461531393339,CaRT
314,-0.14844227844372132,CaRT
315,-0.13872034349017925,CaRT
316,-0.1457110710381022,CaRT
317,-0.082198062592365,CaRT
318,-0.1178531102795462,CaRT
319,-0.1372113519111357,CaRT
320,-0.11657806544740584,CaRT
321,-0.12066324841113046,CaRT
322,-0.14197921531584856,CaRT
323,-0.14148099757658827,CaRT
324,-0.15827978986499253,CaRT
325,-0.07554151215285765,CaRT
326,-0.141360509231726,CaRT
327,-0.14213019039017638,CaRT
328,-0.06323928559313619,CaRT
329,-0.0952499381785889,CaRT
330,-0.14902627777673033,CaRT
331,-0.09968529651804375,CaRT
332,-0.15083355600464843,CaRT
333,-0.057923131144996365,CaRT
334,-0.1507772043861889,CaRT
335,-0.15547195749692722,CaRT
336,-0.15013595050514011,CaRT
337,-0.16278446539052838,CaRT
338,-0.10514775196577053,CaRT
339,-0.1594471227276102,CaRT
340,-0.07952486975259443,CaRT
341,-0.042699484466372783,CaRT
342,-0.1223449399506939,CaRT
343,-0.11163038668431319,CaRT
344,-0.15288552963261076,CaRT
345,-0.14423550914898314,CaRT
346,-0.1481303804007687,CaRT
347,-0.15719694422724972,CaRT
348,0.024372611514696052,CaRT
349,-0.1316899574855125,CaRT
350,-0.12554140652696416,CaRT
351,-0.0977583291462164,CaRT
352,-0.13502343012169898,CaRT
353,-0.149899624369141,CaRT
354,-0.11760068884572195,CaRT
355,-0.14803957239408722,CaRT
356,-0.12861746092855042,CaRT
357,-0.08085323918102044,CaRT
358,-0.12224840688347188,CaRT
359,-0.07898003470435733,CaRT
360,-0.09264384109368745,CaRT
361,-0.14646072341553978,CaRT
362,-0.14909678313686542,CaRT
363,-0.10182252610793896,CaRT
364,-0.08628829283195516,CaRT
365,-0.13431230647787729,CaRT
366,-0.14114980463510618,CaRT
367,-0.11120919915162103,CaRT
368,-0.1575902459458322,CaRT
369,-0.14995133010550937,CaRT
370,-0.1394987166569424,CaRT
371,-0.15636307724127202,CaRT
372,-0.13728991769879145,CaRT
373,-0.13370699446609086,CaRT
374,-0.11652538997560447,CaRT
375,-0.1366503473465196,CaRT
376,-0.14727971677810903,CaRT
377,-0.14241250620489054,CaRT
378,-0.1466792585896326,CaRT
379,-0.14526962279238503,CaRT
380,-0.14761366273639193,CaRT
381,-0.13287445080480054,CaRT
382,-0.14980599339220219,CaRT
383,-0.11858051875382575,CaRT
384,-0.1383444147183377,CaRT
385,-0.1438330429988569,CaRT
386,-0.05516896998455767,CaRT
387,-0.14130263517379066,CaRT
388,-0.1573381885103713,CaRT
389,-0.12603111705746117,CaRT
390,-0.15543822369230414,CaRT
391,-0.15056581165474997,CaRT
392,-0.016567014878791586,CaRT
393,-0.14966384116945036,CaRT
394,-0.13913408488044227,CaRT
395,-0.1539541185956555,CaRT
396,-0.13433576766711958,CaRT
397,-0.11521027347761098,CaRT
398,-0.15070923344557796,CaRT
399,-0.1582866160071818,CaRT
400,-0.12435752312360382,CaRT
401,-0.06617571995899185,CaRT
402,-0.08492226624356075,CaRT
403,-0.12190356309931571,CaRT
404,-0.13268204054926103,CaRT
405,-0.15158775634591348,CaRT
406,-0.13311000984207488,CaRT
407,-0.12809004925887552,CaRT
408,-0.10586857939303967,CaRT
409,-0.11490023822133294,CaRT
410,-0.14634806414903234,CaRT
411,-0.1486670012763573,CaRT
412,-0.1568118217375679,CaRT
413,-0.15188180578717236,CaRT
414,-0.13001613891515973,CaRT
415,-0.15159194687893873,CaRT
416,-0.15975578508542282,CaRT
417,-0.15984746032547825,CaRT
418,-0.14441795813354297,CaRT
419,-0.14858783721306834,CaRT
420,-0.13965559348928858,CaRT
421,-0.15534737318867148,CaRT
422,-0.11749979914441178,CaRT
423,-0.1353185986808999,CaRT
424,-0.1518737234886558,CaRT
425,-0.12480222868921342,CaRT
426,-0.14361668228155688,CaRT
427,-0.11062603464321968,CaRT
428,-0.13494483644249383,CaRT
429,-0.14151124856697012,CaRT
430,-0.13867225580238995,CaRT
431,-0.13576814576103424,CaRT
432,-0.1408041797704377,CaRT
433,-0.12072431743236156,CaRT
434,-0.11786128847643629,CaRT
435,-0.12644026680762838,CaRT
436,-0.15230047569539912,CaRT
437,-0.15807702575861482,CaRT
438,-0.11305635974856071,CaRT
439,-0.12066495499981367,CaRT
440,-0.11101526209798046,CaRT
441,-0.12739883125822826,CaRT
442,-0.14617995019927704,CaRT
443,-0.11406984679148552,CaRT
444,-0.15976124277600545,CaRT
445,-0.1450349041912517,CaRT
446,-0.1242894428729413,CaRT
447,-0.14684529856869838,CaRT
448,-0.1391494665698938,CaRT
449,-0.13803722388546474,CaRT
450,-0.14789312299566298,CaRT
451,-0.14853878678576565,CaRT
452,-0.13102902196826083,CaRT
453,-0.14354008414146052,CaRT
454,-0.10944346008678874,CaRT
455,-0.06353233029073047,CaRT
456,-0.13673709019242752,CaRT
457,-0.13467274522862205,CaRT
458,-0.15553043431229224,CaRT
459,-0.1367553057133124,CaRT
460,-0.10319689328614257,CaRT
461,-0.14924021457882802,CaRT
462,-0.15526109367307156,CaRT
463,-0.10422995806293123,CaRT
464,-0.11125747917433687,CaRT
465,-0.1633494651895152,CaRT
466,-0.14349181340955275,CaRT
467,-0.11358624710336263,CaRT
468,-0.07245050135108244,CaRT
469,-0.14897529521396485,CaRT
470,-0.16066055686397263,CaRT
471,-0.12686481607992628,CaRT
472,-0.12010576871748402,CaRT
473,-0.15806139245076206,CaRT
474,-0.1430855797188761,CaRT
475,-0.14268390995130825,CaRT
476,-0.13851883541969606,CaRT
477,-0.13564760874722476,CaRT
478,-0.15172940781989908,CaRT
479,-0.15442595086976835,CaRT
480,-0.1433561920601248,CaRT
481,-0.1134517858291535,CaRT
482,-0.06531600725684206,CaRT
483,-0.13658380785681368,CaRT
484,-0.14349179184652938,CaRT
485,-0.13188386474324099,CaRT
486,-0.08454081467253338,CaRT
487,-0.15984564613573293,CaRT
488,-0.13669613708036593,CaRT
489,-0.12004499437342492,CaRT
490,-0.1424574831550356,CaRT
491,-0.14302861846834047,CaRT
492,-0.10867987562307496,CaRT
493,-0.13189632121363898,CaRT
494,-0.14224853181190245,CaRT
495,-0.13633952738009175,CaRT
496,-0.14889359100298716,CaRT
497,-0.0013002410729658909,CaRT
498,-0.13089823988817084,CaRT
499,-0.09933407390949767,CaRT
500,-0.15689678966036052,CaRT
501,-0.1526431803281153,CaRT
502,-0.14328461159365857,CaRT
503,-0.15022409735267028,CaRT
504,-0.14941049488839087,CaRT
505,-0.12006581842563391,CaRT
506,-0.16072681676147194,CaRT
507,-0.1514726841746133,CaRT
508,-0.15955657724495065,CaRT
509,-0.1519676570627544,CaRT
510,-0.1556041770512011,CaRT
511,-0.11883749860777804,CaRT
512,-0.11545840540837099,CaRT
513,-0.16115378781891837,CaRT
514,-0.10997273776862798,CaRT
515,-0.05738391331778964,CaRT
516,-0.142977739069709,CaRT
517,-0.12783111610050613,CaRT
518,-0.13777341282157796,CaRT
519,-0.14490145109245312,CaRT
520,-0.12381771580512568,CaRT
521,-0.11990299528529264,CaRT
522,-0.15208872870849693,CaRT
523,-0.1369147808232375,CaRT
524,-0.11359645701253207,CaRT
525,-0.11426597162936453,CaRT
526,-0.1548323155828531,CaRT
527,-0.1203998334356976,CaRT
528,-0.14894597520742248,CaRT
529,-0.15642911341650118,CaRT
530,-0.13391962972386923,CaRT
531,-0.11352853774152172,CaRT
532,-0.15837643656621686,CaRT
533,-0.15285217133929807,CaRT
534,-0.09235670977636101,CaRT
535,-0.14544778800316505,CaRT
536,-0.15163793050501273,CaRT
537,-0.15927965477310024,CaRT
538,-0.1348097046198759,CaRT
539,-0.15564396154890747,CaRT
540,-0.12214018803676652,CaRT
541,-0.1480804910697197,CaRT
542,-0.12675309354664938,CaRT
543,-0.14850585769470503,CaRT
544,-0.09876555554166322,CaRT
545,-0.11285596188598396,CaRT
546,-0.09752950541602656,CaRT
547,-0.15010511895269346,CaRT
548,-0.07605696995225686,CaRT
549,-0.1160550239328646,CaRT
550,-0.08946573361221538,CaRT
551,-0.14528829408589677,CaRT
552,-0.14682022589165034,CaRT
553,-0.13888597609955405,CaRT
554,-0.11953447567318021,CaRT
555,-0.16348681298745976,CaRT
556,-0.15072722766356855,CaRT
557,0.016642286689128816,CaRT
558,-0.12992265274949927,CaRT
559,-0.16036370782500708,CaRT
560,-0.13160986596950974,CaRT
561,-0.15035842483567008,CaRT
562,-0.15176188913857802,CaRT
563,-0.1571963857878676,CaRT
564,-0.1632906849914017,CaRT
565,-0.08198666873956362,CaRT
566,-0.14867517827543036,CaRT
567,-0.15240642301682816,CaRT
568,-0.14876256629832751,CaRT
569,-0.13169851340085614,CaRT
570,-0.11815860182194937,CaRT
571,-0.13189366609101155,CaRT
572,-0.10542216861744269,CaRT
573,-0.08384624451266526,CaRT
574,-0.11943060783914661,CaRT
575,-0.14143775083448334,CaRT
576,-0.1405494959261806,CaRT
577,-0.1501731160173604,CaRT
578,-0.13870809216076918,CaRT
579,-0.15007428917687382,CaRT
580,-0.12566402251629155,CaRT
581,-0.1492058852948056,CaRT
582,-0.15465948621514458,CaRT
583,-0.14699854941252816,CaRT
584,-0.15087711857713648,CaRT
585,-0.09894044401646618,CaRT
586,-0.15774107348370336,CaRT
587,-0.15288724634514694,CaRT
588,-0.13688876533121935,CaRT
589,-0.16123818753918834,CaRT
590,-0.1047101414990716,CaRT
591,-0.14958581166426987,CaRT
592,-0.13577989783207617,CaRT
593,-0.13432978165847864,CaRT
594,-0.12980715543577803,CaRT
595,-0.044630397180651815,CaRT
596,-0.11236579982400685,CaRT
597,-0.13264114017668494,CaRT
598,-0.14477929161021286,CaRT
599,-0.14964603710316188,CaRT
600,-0.14595654706972405,CaRT
601,-0.16216541729602402,CaRT
602,-0.11291626136073152,CaRT
603,-0.1550754844622685,CaRT
604,-0.13433056814221106,CaRT
605,-0.14048319510942886,CaRT
606,-0.13936298010452475,CaRT
607,-0.10670223499052339,CaRT
608,-0.11297697749105579,CaRT
609,-0.11639929580250774,CaRT
610,-0.1499291496798859,CaRT
611,-0.13763221324304054,CaRT
612,-0.15263967146700463,CaRT
613,-0.14386445494392308,CaRT
614,-0.08419169520623326,CaRT
615,-0.15560359897248777,CaRT
616,-0.13746255796104323,CaRT
617,-0.0946760659065215,CaRT
618,-0.13924393359216608,CaRT
619,-0.14048596275391295,CaRT
620,-0.074065990090734,CaRT
621,-0.11307758880688701,CaRT
622,0.05950634795624854,CaRT
623,-0.15625148065037586,CaRT
624,-0.1414543456020546,CaRT
625,-0.15514856605299943,CaRT
626,-0.13117919999781263,CaRT
627,-0.11101210053359278,CaRT
628,-0.08166730224353874,CaRT
629,-0.13653544017534736,CaRT
630,-0.054116281953241696,CaRT
631,0.026784098408788704,CaRT
632,-0.14597411821290118,CaRT
633,-0.11435991755330166,CaRT
634,-0.09798804180129578,CaRT
635,-0.1522993485913039,CaRT
636,-0.1425653929316421,CaRT
637,-0.1385381817720378,CaRT
638,-0.0960277792503143,CaRT
639,-0.1174467105226642,CaRT
640,-0.09627162000569156,CaRT
641,-0.11713992577852728,CaRT
642,-0.1559155405094424,CaRT
643,-0.06211428848805434,CaRT
644,-0.14005887592483368,CaRT
645,-0.1220922130138199,CaRT
646,-0.14356122302529684,CaRT
647,-0.15498786763828243,CaRT
648,-0.15282741248514548,CaRT
649,-0.12000855274986777,CaRT
650,-0.09108645606950416,CaRT
651,-0.11797037558241158,CaRT
652,-0.1612425125383608,CaRT
653,-0.1556982375311044,CaRT
654,-0.10622115742446125,CaRT
655,-0.1465149848399373,CaRT
656,-0.11887015944165569,CaRT
657,-0.12987656916551032,CaRT
658,-0.1327102904606196,CaRT
659,-0.14893697263925282,CaRT
660,-0.15542978603060414,CaRT
661,-0.15365079370934176,CaRT
662,-0.12679002342696294,CaRT
663,-0.10622655051153124,CaRT
664,-0.10474174125796204,CaRT
665,-0.1403309233884314,CaRT
666,-0.14869557019673002,CaRT
667,-0.1511049258632961,CaRT
668,-0.10968116714811799,CaRT
669,-0.1438211023818199,CaRT
670,-0.1442153402493211,CaRT
671,-0.15271819033112516,CaRT
672,-0.1248654350838877,CaRT
673,-0.15867989819168576,CaRT
674,-0.13416793161213897,CaRT
675,-0.12542944589447208,CaRT
676,-0.15121828365653345,CaRT
677,-0.1463269163812957,CaRT
678,-0.1479033323254338,CaRT
679,-0.1392175989800284,CaRT
680,-0.1536466242273441,CaRT
681,-0.14606987886811623,CaRT
682,-0.14681564658071555,CaRT
683,-0.15432966189721103,CaRT
684,-0.1508043180844036,CaRT
685,-0.1370502450680306,CaRT
686,-0.142042880232443,CaRT
687,-0.13739027424740086,CaRT
688,-0.11183850069840817,CaRT
689,-0.13586424088956495,CaRT
690,-0.12408382073125462,CaRT
691,-0.11464397702166879,CaRT
692,-0.11789609065649415,CaRT
693,-0.019341378669010145,CaRT
694,-0.13744312552126497,CaRT
695,-0.14495535997677644,CaRT
696,-0.15042849343831632,CaRT
697,-0.15426037572350537,CaRT
698,-0.13923319446100568,CaRT
699,-0.11209275316467787,CaRT
700,-0.15625251243208782,CaRT
701,-0.15645134934947563,CaRT
702,-0.15198399154736186,CaRT
703,-0.07543640452869749,CaRT
704,-0.051049107021875706,CaRT
705,-0.1393707147376732,CaRT
706,-0.1239390473445342,CaRT
707,-0.13792473926134985,CaRT
708,-0.1588704271861654,CaRT
709,-0.14510820996453333,CaRT
710,-0.16257278006200881,CaRT
711,-0.10245309395265434,CaRT
712,-0.002948193930578602,CaRT
713,-0.07743369686213708,CaRT
714,-0.13127550440095903,CaRT
715,-0.1501543086990132,CaRT
716,-0.06356542191856773,CaRT
717,-0.14113651635582686,CaRT
718,-0.09116871990684366,CaRT
719,-0.153265275314029,CaRT
720,-0.10578780229671869,CaRT
721,-0.13205507563244323,CaRT
722,-0.12528845506205366,CaRT
723,-0.11304434046252676,CaRT
724,-0.16141589613266405,CaRT
725,-0.15118909981335005,CaRT
726,-0.12187469101188858,CaRT
727,-0.14702669744558416,CaRT
728,-0.1341624460040327,CaRT
729,-0.09020937418072056,CaRT
730,-0.11076422125336444,CaRT
731,-0.11229889327147252,CaRT
732,-0.1362437813510214,CaRT
733,-0.15671195073650213,CaRT
734,-0.13155556699820142,CaRT
735,-0.12186528501402305,CaRT
736,-0.08167770541087738,CaRT
737,-0.09455614769705784,CaRT
738,-0.11018979170352111,CaRT
739,-0.04882923739263234,CaRT
740,-0.15244435132106676,CaRT
741,-0.10482392860105583,CaRT
742,-0.1420238917102118,CaRT
743,-0.104178770950699,CaRT
744,-0.06340090805710874,CaRT
745,-0.10730372305224051,CaRT
746,-0.02445532628261854,CaRT
747,-0.15267756049625414,CaRT
748,-0.15059676820087164,CaRT
749,-0.1366724592316323,CaRT
750,-0.032989256617709906,CaRT
751,-0.14074227206644802,CaRT
752,-0.09723092156555957,CaRT
753,-0.1409814786128768,CaRT
754,-0.09091894331237543,CaRT
755,-0.12408904056990094,CaRT
756,-0.15321733954060046,CaRT
757,-0.16138655628750387,CaRT
758,-0.1430727378750662,CaRT
759,-0.15154749319573407,CaRT
760,-0.12923860673324544,CaRT
761,-0.15019543794655243,CaRT
762,-0.08692069089935633,CaRT
763,-0.005526395689371799,CaRT
764,-0.15948123738882786,CaRT
765,-0.15616051605894316,CaRT
766,-0.13622701380910301,CaRT
767,-0.1523109180989471,CaRT
768,-0.15546033522190938,CaRT
769,-0.12524172591383348,CaRT
770,-0.15321647665533766,CaRT
771,-0.09854816719963172,CaRT
772,-0.14664032290830115,CaRT
773,-0.12677728099770003,CaRT
774,-0.15230288960044713,CaRT
775,-0.1097737118777482,CaRT
776,-0.14095740865003897,CaRT
777,-0.09509814043038761,CaRT
778,-0.15074074466839715,CaRT
779,-0.11395699262831921,CaRT
780,-0.15054707955248542,CaRT
781,-0.15171368580185635,CaRT
782,-0.11374430305197875,CaRT
783,-0.08295444412352787,CaRT
784,-0.1172801556392904,CaRT
785,-0.15609966633186295,CaRT
786,-0.14559150151190464,CaRT
787,0.00020559883835757908,CaRT
788,-0.1483829339894831,CaRT
789,-0.16048628788931218,CaRT
790,-0.09998801898135173,CaRT
791,-0.14354819692779203,CaRT
792,-0.11748658068708251,CaRT
793,-0.12229111794863651,CaRT
794,-0.14280902890674418,CaRT
795,-0.15404061157840554,CaRT
796,-0.11780789837979805,CaRT
797,-0.14966040825846771,CaRT
798,-0.11548658954656266,CaRT
799,-0.11771791592920922,CaRT
800,-0.13749030850524152,CaRT
801,-0.0747446181127418,CaRT
802,-0.14048811124229466,CaRT
803,-0.14968225266616814,CaRT
804,0.14153943097954813,CaRT
805,-0.15198481917357393,CaRT
806,-0.15276626547041028,CaRT
807,-0.14194538562356923,CaRT
808,-0.14147965904794002,CaRT
809,-0.15300656012963054,CaRT
810,-0.16217459734245254,CaRT
811,-0.10859634595735279,CaRT
812,-0.14765298663939902,CaRT
813,-0.1414188156957838,CaRT
814,-0.05700842584422555,CaRT
815,-0.14964730309970536,CaRT
816,-0.14393555900949273,CaRT
817,-0.09492722558621114,CaRT
818,-0.11343357217014743,CaRT
819,-0.15834873122160253,CaRT
820,-0.15772491039127995,CaRT
821,-0.14994541600156464,CaRT
822,-0.13620544018931752,CaRT
