obj_id,score,class
489,-0.13123144965943478,SNIc-BL
490,-0.010159963780671855,SNIa
491,-0.12544359294817314,SNII
492,-0.1364819319510011,SNIax
493,-0.1321133082709799,SNIc
494,-0.08718149889123944,SNIb
495,-0.0786823846028985,SNIa
496,-0.1259388464311737,AGN
497,-0.09058461937279377,SNIa-91bg
498,-0.005708644997289458,SNIc
499,-0.14341441101944608,AGN
500,-0.1407337639722998,SNIIn
501,-0.09987041626903548,SNIc-BL
502,-0.0830003777970158,SNIIn
503,-0.04309713742376836,SNIIb
504,-0.11722935421946568,SNIc
505,-0.12248342520133704,SNIb
506,-0.12901468207963063,SNIax
507,-0.018061747822905427,SNIc
508,-0.08069980732524157,SNII
509,-0.15496318373787743,SNII
510,-0.06554875443814046,SNIIn
511,-0.11345031149735568,SNIIb
512,-0.09108620926753425,SNIa-91bg
513,-0.11425211014155351,SNIIn
514,-0.10999326123098074,SNIc-BL
515,-0.11970021240014023,SNIc-BL
516,-0.07007015896415791,SNIIb
517,-0.08193602496617675,SNIb
518,-0.07993507221533258,SNIb
519,-0.09817936647651154,SNIa
520,-0.11813949811427399,SNIIn
521,-0.13262152070095162,SNII
522,-0.09807867611617399,SNIax
523,-0.040632316197544815,SNIc-BL
524,-0.14486045037570294,SNII
525,-0.03762397017631375,SNII
526,-0.06530983013972963,SNIa
527,-0.10228001811368548,SNIIn
528,-0.14527922212636363,AGN
529,-0.10688522327228922,AGN
530,-0.12780286176626593,SNIc-BL
531,-0.1068486589069585,SNIIn
532,-0.048592157409488634,SNIb
533,-0.11487147977735979,SNIax
534,-0.018551615997794146,SNIb
535,-0.044950598038468625,SNIb
536,-0.12452618665179666,SNIc-BL
537,-0.09370770967327258,SLSN-I
538,-0.12195253824604868,SNIc
539,-0.1140904654257896,SNIax
540,-0.10916242507958973,SNIa-91bg
541,-0.07325234510590245,SNIa
542,-0.08564465370003238,SNIb
543,-0.09881317765157205,SNIax
544,-0.07224796510159004,SNIIb
545,-0.07352986191215083,AGN
546,-0.10678983389997437,SNIax
547,-0.005376413954877923,SNII
548,-0.11562236766818651,SNIc-BL
549,-0.12190189444521976,SNIax
550,-0.1219254994525033,TDE
551,0.03302336133666084,SNIb
552,-0.13552106948822573,SNII
553,-0.07442073589577225,SNIc-BL
554,-0.15208123216840796,SNII
555,-0.08489608863967646,SNIc
556,-0.10092578301673077,TDE
557,-0.10315450481716132,SNIc-BL
558,-0.11921125811468947,SNIa-91bg
559,-0.01171660969704541,SNIa-91bg
560,-0.08361735161163708,SNIa-91bg
561,-0.1384940088019806,SNIIn
562,-0.09286269667975228,SNIa-91bg
563,-0.1512974982706788,SNII
564,-0.08925663068708783,SNIa-91bg
565,-0.11127742705955151,SNII
566,-0.06293398928470634,SNIa-91bg
567,-0.07805246646489777,SNIa-91bg
568,-0.12922449182722673,SNII
569,-0.05079267900365736,SNII
570,-0.06472410571358855,SNIc
571,-0.1134854835530631,SNIIn
572,-0.1392635092784012,SNIc-BL
573,-0.0812111610362628,AGN
574,-0.10520526685999015,SNIa-91bg
575,-0.10784139536358467,SNIa-91bg
576,-0.10770079745810146,SNIa
577,-0.10821287950652586,SNIa-91bg
578,-0.059778705378797314,SNIc
579,-0.11795280402076808,SNII
580,-0.09641448724745616,AGN
581,-0.11894338917739383,SNIc-BL
582,-0.11700636267133485,SNIc
583,-0.05259782876164337,AGN
584,-0.05881624529805651,SNIa-91bg
585,-0.13451574855302356,SNIIn
586,-0.014569837969216903,SNIc
587,-0.10928642536703942,SNIa
588,-0.04008454806734174,SNIc
589,-0.11254670841707715,SNIIn
590,-0.08677449643995278,SNIc
591,-0.08278589713927037,SNIa-91bg
592,-0.0826409720435356,SNIa
593,-0.10225654432689363,AGN
594,-0.048811634230412404,SNIa
595,-0.12948683837959257,SNIc-BL
596,-0.11960093604052097,SLSN-I
597,-0.1487758475360928,SNIIn
598,-0.10909355983250324,SNII
599,-0.1463433302894227,SNII
600,-0.1137987895569082,SNII
601,-0.10016422036629957,SNIa-91bg
602,-0.05042447365906849,SNIIb
603,0.009505974532360906,SNIb
604,-0.1090593095157894,SNIIn
605,-0.0741840226636038,SNIb
606,-0.07063238269472744,SNIIn
607,-0.13149720123043296,SNIc-BL
608,-0.11055261169675784,SNIIb
609,-0.060206264403181275,SNIa-91bg
610,-0.08759096606113254,SNIc
611,-0.10799705798988812,SNIb
612,-0.1556910999085671,SNII
613,-0.14556728307277905,SNII
614,-0.11354792429495919,SNIc-BL
615,-0.15254291603880799,AGN
616,-0.08637105427967218,SNIIb
617,-0.11055610685900946,SNIax
618,-0.16426282861740193,SNII
619,-0.14076854761730434,SNII
620,-0.1609616768716291,SNII
621,-0.07987381763759266,SNIIn
622,-0.12192296462901042,SNIa-91bg
623,-0.024961861967625676,AGN
624,-0.08186734804400947,SNIb
625,-0.11746794145915423,SNIc-BL
626,-0.060609778366167655,SNIa
627,-0.1348306330222585,SNIIn
628,-0.09140076379456374,SNIa
629,-0.11154612151110727,AGN
630,-0.07666384810681004,SNIc
631,-0.06577231162971475,SNIIb
632,-0.08483931347414536,SNIa-91bg
633,-0.08177762242156056,SNIa-91bg
634,-0.1193232964381371,SNIc
635,-0.07434519452857902,SNIIn
636,-0.1282964694824812,SNIax
637,-0.13879609083035488,SNIc
638,-0.10195668963534382,SNIb
639,-0.07159116428426554,SNIc
640,-0.12065471722037141,SNIa-91bg
641,-0.06846474140096404,SNIc
642,-0.019172411028066105,SNIb
643,-0.09978343791122812,SNIIn
644,-0.12412654364824338,SNIax
645,-0.16527887033682737,SNII
646,-0.03343568924147444,SNIax
647,-0.03991513701404559,SNIIn
648,-0.07373397674418808,SNIa
649,-0.07561545022427457,SNIc
650,-0.06860086968707152,SNIax
651,-0.06686882206630712,SNIc
652,-0.16484046747323894,SNII
653,-0.05100794150904098,SNIa
654,-0.07136849367647491,SNIa-91bg
655,-0.1130649769195779,AGN
656,-0.1029977651763972,SNIIn
657,0.04728998216882885,SNIc
658,-0.11506860186772955,SNIa-91bg
659,-0.10534955933118145,SNIc-BL
660,-0.08292334025854836,SNIa-91bg
661,-0.10669199694942094,SNII
662,-0.1428406161135684,AGN
663,-0.0900980869928476,SNIb
664,-0.11614576188559422,SNII
665,-0.09474411872458388,SNIa
666,-0.07546948413234561,SNIb
667,-0.03853634856917881,SNIIn
668,-0.12851867366810232,SNII
669,-0.04573938631236746,SNIIn
670,-0.07369210959947797,SNIc
671,-0.13616690451832947,AGN
672,-0.09306142092778019,SNII
673,-0.07427063417113078,AGN
674,-0.059494657028122844,SNIb
675,-0.11073461823566605,SNIc-BL
676,0.032672951544779005,SNIc
677,-0.14358014239079953,SNII
678,-0.0971080161768812,SNII
679,-0.09810545424070327,SNIIb
680,-0.04559551496098546,SNIa
681,-0.08943230353223836,SNIa-91bg
682,-0.12550770852421334,SNIc-BL
683,-0.13177045096989348,SNII
684,-0.08702440685937257,SNIb
685,-0.09871714881712829,SNIIn
686,-0.11049645060784302,SNIax
687,-0.09466989495887884,SNIb
688,-0.0797710336714807,SNIc
689,-0.12065247907402865,AGN
690,-0.09594422239473832,AGN
691,-0.07282115040377746,SNIax
692,-0.10582969385996793,SNIIn
693,-0.07792593173016343,SNIax
694,-0.07985052218492916,SNIa-91bg
695,-0.1279543172206032,SNIIn
696,-0.13221914362883364,SNIc-BL
697,-0.11276456397793916,SNII
698,-0.024333243407648586,SNIc
699,-0.14743455193339938,AGN
700,-0.05853393429167364,SNIb
701,-0.08129517105017803,SNIa-91bg
702,-0.12663236732134725,SNIc-BL
703,-0.09340971654757413,SNIb
704,-0.06569486308738798,SNIIb
705,-0.06272679112658697,SNIa
706,-0.07075938996337428,SNIb
707,-0.10383098214608905,SNII
708,-0.09512190265708326,SNIax
709,-0.08885479499478377,AGN
710,-0.08575770347177453,SNIax
711,-0.1124234350601771,SNIc-BL
712,-0.06713323150342276,SNIIb
713,-0.1345141882372347,AGN
714,-0.05787268999159917,SNIa
715,-0.12466536171008846,SNIIn
716,-0.09101313446317749,AGN
717,-0.1378045943359767,SNIc-BL
718,-0.1417575159537875,AGN
719,-0.0467025506363562,SNIa-91bg
720,-0.11853944447461817,SNIc
721,-0.056927190545255524,SNIa
722,-0.08758589106213022,SNIc-BL
723,-0.059168111735973083,SNIIn
724,-0.016168536033691394,SNIc
725,-0.08076770342726197,SNIa-91bg
726,-0.12876495463861992,SNIax
727,-0.13253280426180475,SNIa-91bg
728,-0.06600072489397829,SNIa-91bg
729,-0.09432467959457219,SNIb
730,-0.006226298944233266,SNIIb
731,-0.12214244971153038,SNIax
732,-0.06344884955340885,SNIIn
733,-0.13237385532870705,SNIc-BL
734,-0.03201609875650563,SNIb
735,-0.025096461343840415,SNIc
736,-0.0727609123268037,SNIc
737,-0.11757070781199597,SNIIb
738,-0.11104319588570927,SNIIn
739,-0.09175510331319092,SNIax
740,-0.07025510322155393,SNIc-BL
741,-0.04896165696537419,SNIIb
742,-0.029744567587941362,SNIIn
743,-0.07749657057562076,SNIc
744,-0.14055581355844365,AGN
745,-0.11436518116867361,SNII
746,-0.1297269207296693,SNIc-BL
747,-0.06913544861237442,SNIIn
748,-0.12008551888506586,SNIIn
749,-0.06771165467900725,SNIIn
750,-0.10185698793503184,SNIb
751,-0.10176788308365642,SNIb
752,-0.1210308883893409,SNIc
753,-0.11135296389796379,SNIb
754,-0.0817256902442342,SNIc
755,-0.13140955426759804,SNIa-91bg
756,-0.12344434673018967,SNIa-91bg
757,-0.05583566285139224,SNIc
758,-0.1246958011900069,SNIa-91bg
759,-0.09879134451619898,AGN
760,-0.09529900969456556,SNIa
761,-0.07573788017122252,SNIax
762,-0.04528140021621174,SNIb
763,-0.14429427909233994,SNII
764,-0.041235019875473344,SNIa
765,0.0257771460006051,SNIax
766,-0.06441921566422026,SNIa
767,-0.09824133156953924,SNIa-91bg
768,-0.06471759291531509,SNIa-91bg
769,-0.11760721177497063,SNIb
770,-0.08640560365830541,SNIc
771,-0.09535741085489208,SNIa
772,-0.0982475100325354,AGN
773,-0.12078906915342369,SNIIb
774,-0.07063263815634191,SNIc
775,-0.00614962554264431,SNIc
776,-0.09728655777046646,SNIa
777,-0.09819400799653821,SNIa
778,-0.08973533058081384,SNII
779,-0.10764027029386813,SNIb
780,-0.07163153874256012,SNIax
781,-0.10739516448116737,SNIc
782,-0.05475273664093799,SNIax
783,-0.022812396531464607,SNIa
784,0.04157993525920689,SNIc
785,-0.15846960276800642,SNII
786,-0.13328992812448182,SNIc-BL
787,-0.06881133220497265,SNIa
788,-0.06760835972671309,AGN
